index,addr_pct_cd,date,law_cat_cd,count,precinct_area,areaName,Borough,areaType,median_rent,Neighborhood,ZIP Codes,danger_ratio
17769,25,2022-06,VIOLATION,104,East Harlem North,East Harlem,MANHATTAN,neighborhood,2695.0,East Harlem,"[10029, 10035]",0.038589981447124305
17770,26,2022-06,FELONY,75,Morningside Heights / Manhattanville,Morningside Heights,MANHATTAN,neighborhood,4000.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.05625
17771,26,2022-06,MISDEMEANOR,108,Morningside Heights / Manhattanville,Morningside Heights,MANHATTAN,neighborhood,4000.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.054
17772,26,2022-06,VIOLATION,36,Morningside Heights / Manhattanville,Morningside Heights,MANHATTAN,neighborhood,4000.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.009
17773,28,2022-06,FELONY,136,West Harlem,West Harlem,MANHATTAN,neighborhood,2898.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.14078674948240166
17774,28,2022-06,MISDEMEANOR,241,West Harlem,West Harlem,MANHATTAN,neighborhood,2898.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.1663216011042098
17775,28,2022-06,VIOLATION,51,West Harlem,West Harlem,MANHATTAN,neighborhood,2898.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.017598343685300208
17776,30,2022-06,FELONY,126,Hamilton Heights / Sugar Hill,Hamilton Heights,MANHATTAN,neighborhood,2795.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.13524150268336316
17777,30,2022-06,MISDEMEANOR,259,Hamilton Heights / Sugar Hill,Hamilton Heights,MANHATTAN,neighborhood,2795.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.1853309481216458
17778,30,2022-06,VIOLATION,63,Hamilton Heights / Sugar Hill,Hamilton Heights,MANHATTAN,neighborhood,2795.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.02254025044722719
17779,32,2022-06,FELONY,206,East Harlem Central,East Harlem,MANHATTAN,neighborhood,2695.0,East Harlem,"[10029, 10035]",0.22931354359925787
17780,32,2022-06,MISDEMEANOR,277,East Harlem Central,East Harlem,MANHATTAN,neighborhood,2695.0,East Harlem,"[10029, 10035]",0.20556586270871985
17781,32,2022-06,VIOLATION,102,East Harlem Central,East Harlem,MANHATTAN,neighborhood,2695.0,East Harlem,"[10029, 10035]",0.03784786641929499
17782,33,2022-06,FELONY,126,Washington Heights South,Washington Heights,MANHATTAN,neighborhood,2534.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.14917127071823205
17783,33,2022-06,MISDEMEANOR,266,Washington Heights South,Washington Heights,MANHATTAN,neighborhood,2534.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.20994475138121546
17784,33,2022-06,VIOLATION,70,Washington Heights South,Washington Heights,MANHATTAN,neighborhood,2534.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.027624309392265192
17785,34,2022-06,FELONY,161,Washington Heights North,Washington Heights,MANHATTAN,neighborhood,2534.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.19060773480662985
17786,34,2022-06,MISDEMEANOR,261,Washington Heights North,Washington Heights,MANHATTAN,neighborhood,2534.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.20599842146803474
17787,34,2022-06,VIOLATION,80,Washington Heights North,Washington Heights,MANHATTAN,neighborhood,2534.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.03157063930544594
17788,40,2022-06,FELONY,378,South Bronx / Mott Haven,Mott Haven,BRONX,neighborhood,2825.0,Hunts Point and Mott Haven,"[10454, 10455, 10459, 10474]",0.4014159292035398
17789,40,2022-06,MISDEMEANOR,564,South Bronx / Mott Haven,Mott Haven,BRONX,neighborhood,2825.0,Hunts Point and Mott Haven,"[10454, 10455, 10459, 10474]",0.3992920353982301
17790,40,2022-06,VIOLATION,143,South Bronx / Mott Haven,Mott Haven,BRONX,neighborhood,2825.0,Hunts Point and Mott Haven,"[10454, 10455, 10459, 10474]",0.05061946902654867
17791,42,2022-06,FELONY,299,Morrisania / Crotona Park East,Crotona Park East,BRONX,neighborhood,2300.0,Central Bronx,"[10453, 10457, 10460]",0.39
17792,42,2022-06,MISDEMEANOR,369,Morrisania / Crotona Park East,Crotona Park East,BRONX,neighborhood,2300.0,Central Bronx,"[10453, 10457, 10460]",0.3208695652173913
17793,42,2022-06,VIOLATION,175,Morrisania / Crotona Park East,Crotona Park East,BRONX,neighborhood,2300.0,Central Bronx,"[10453, 10457, 10460]",0.07608695652173914
17794,43,2022-06,FELONY,396,Soundview,Soundview,BRONX,neighborhood,2244.0,Southeast Bronx,"[10461, 10462, 10464, 10465, 10472, 10473]",0.5294117647058824
17795,43,2022-06,MISDEMEANOR,479,Soundview,Soundview,BRONX,neighborhood,2244.0,Southeast Bronx,"[10461, 10462, 10464, 10465, 10472, 10473]",0.4269162210338681
17796,43,2022-06,VIOLATION,199,Soundview,Soundview,BRONX,neighborhood,2244.0,Southeast Bronx,"[10461, 10462, 10464, 10465, 10472, 10473]",0.08868092691622104
17797,44,2022-06,FELONY,442,Highbridge / Grand Concourse,Highbridge,BRONX,neighborhood,2100.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.6314285714285715
17798,44,2022-06,MISDEMEANOR,534,Highbridge / Grand Concourse,Highbridge,BRONX,neighborhood,2100.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.5085714285714286
17799,44,2022-06,VIOLATION,186,Highbridge / Grand Concourse,Highbridge,BRONX,neighborhood,2100.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.08857142857142856
17800,46,2022-06,FELONY,280,University Heights / Fordham,University Heights,BRONX,neighborhood,1800.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.4666666666666667
17801,46,2022-06,MISDEMEANOR,437,University Heights / Fordham,University Heights,BRONX,neighborhood,1800.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.4855555555555556
17802,46,2022-06,VIOLATION,145,University Heights / Fordham,University Heights,BRONX,neighborhood,1800.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.08055555555555556
17803,48,2022-06,FELONY,260,Belmont / Tremont,Belmont,BRONX,neighborhood,2200.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.35454545454545455
17804,48,2022-06,MISDEMEANOR,367,Belmont / Tremont,Belmont,BRONX,neighborhood,2200.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.3336363636363636
17805,48,2022-06,VIOLATION,136,Belmont / Tremont,Belmont,BRONX,neighborhood,2200.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.06181818181818182
17806,49,2022-06,FELONY,175,Pelham Parkway / Morris Park,Pelham Parkway,BRONX,neighborhood,1695.0,Southeast Bronx,"[10461, 10462, 10464, 10465, 10472, 10473]",0.30973451327433627
17807,49,2022-06,MISDEMEANOR,320,Pelham Parkway / Morris Park,Pelham Parkway,BRONX,neighborhood,1695.0,Southeast Bronx,"[10461, 10462, 10464, 10465, 10472, 10473]",0.3775811209439528
17808,49,2022-06,VIOLATION,131,Pelham Parkway / Morris Park,Pelham Parkway,BRONX,neighborhood,1695.0,Southeast Bronx,"[10461, 10462, 10464, 10465, 10472, 10473]",0.07728613569321534
17809,50,2022-06,FELONY,177,Riverdale / Kingsbridge,Riverdale,BRONX,neighborhood,2800.0,Kingsbridge and Riverdale,"[10463, 10471]",0.18964285714285714
17810,50,2022-06,MISDEMEANOR,257,Riverdale / Kingsbridge,Riverdale,BRONX,neighborhood,2800.0,Kingsbridge and Riverdale,"[10463, 10471]",0.18357142857142858
17811,50,2022-06,VIOLATION,91,Riverdale / Kingsbridge,Riverdale,BRONX,neighborhood,2800.0,Kingsbridge and Riverdale,"[10463, 10471]",0.0325
17812,52,2022-06,FELONY,283,Norwood / Bedford Park,Bedford Park,BRONX,neighborhood,1750.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.48514285714285715
17813,52,2022-06,MISDEMEANOR,514,Norwood / Bedford Park,Bedford Park,BRONX,neighborhood,1750.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.5874285714285714
17814,52,2022-06,VIOLATION,128,Norwood / Bedford Park,Bedford Park,BRONX,neighborhood,1750.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.07314285714285715
17815,60,2022-06,FELONY,207,Coney Island / Brighton Beach,Coney Island,BROOKLYN,neighborhood,2344.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.26493174061433444
17816,60,2022-06,MISDEMEANOR,290,Coney Island / Brighton Beach,Coney Island,BROOKLYN,neighborhood,2344.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.24744027303754265
17817,60,2022-06,VIOLATION,84,Coney Island / Brighton Beach,Coney Island,BROOKLYN,neighborhood,2344.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.03583617747440273
17818,61,2022-06,FELONY,200,Sheepshead Bay / Madison,Sheepshead Bay,BROOKLYN,neighborhood,2100.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.2857142857142857
17819,61,2022-06,MISDEMEANOR,282,Sheepshead Bay / Madison,Sheepshead Bay,BROOKLYN,neighborhood,2100.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.26857142857142857
17820,61,2022-06,VIOLATION,72,Sheepshead Bay / Madison,Sheepshead Bay,BROOKLYN,neighborhood,2100.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.03428571428571429
17821,62,2022-06,FELONY,163,Bensonhurst,Bensonhurst,BROOKLYN,neighborhood,2000.0,Borough Park,"[11204, 11218, 11219, 11230]",0.2445
17822,62,2022-06,MISDEMEANOR,334,Bensonhurst,Bensonhurst,BROOKLYN,neighborhood,2000.0,Borough Park,"[11204, 11218, 11219, 11230]",0.334
17823,62,2022-06,VIOLATION,101,Bensonhurst,Bensonhurst,BROOKLYN,neighborhood,2000.0,Borough Park,"[11204, 11218, 11219, 11230]",0.0505
17824,63,2022-06,FELONY,119,Marine Park / Mill Basin,Marine Park,BROOKLYN,neighborhood,2913.0,Canarsie and Flatlands,"[11234, 11236, 11239]",0.12255406797116375
17825,63,2022-06,MISDEMEANOR,227,Marine Park / Mill Basin,Marine Park,BROOKLYN,neighborhood,2913.0,Canarsie and Flatlands,"[11234, 11236, 11239]",0.1558530724339169
17826,63,2022-06,VIOLATION,71,Marine Park / Mill Basin,Marine Park,BROOKLYN,neighborhood,2913.0,Canarsie and Flatlands,"[11234, 11236, 11239]",0.02437349811191212
17827,66,2022-06,FELONY,172,Borough Park,Borough Park,BROOKLYN,neighborhood,2195.0,Borough Park,"[11204, 11218, 11219, 11230]",0.23507972665148064
17828,66,2022-06,MISDEMEANOR,200,Borough Park,Borough Park,BROOKLYN,neighborhood,2195.0,Borough Park,"[11204, 11218, 11219, 11230]",0.18223234624145787
17829,66,2022-06,VIOLATION,68,Borough Park,Borough Park,BROOKLYN,neighborhood,2195.0,Borough Park,"[11204, 11218, 11219, 11230]",0.030979498861047835
17830,67,2022-06,FELONY,318,East Flatbush,East Flatbush,BROOKLYN,neighborhood,2449.0,Flatbush,"[11203, 11210, 11225, 11226]",0.38954675377705184
17831,67,2022-06,MISDEMEANOR,337,East Flatbush,East Flatbush,BROOKLYN,neighborhood,2449.0,Flatbush,"[11203, 11210, 11225, 11226]",0.2752143732135566
17832,67,2022-06,VIOLATION,195,East Flatbush,East Flatbush,BROOKLYN,neighborhood,2449.0,Flatbush,"[11203, 11210, 11225, 11226]",0.0796243364638628
17833,68,2022-06,FELONY,109,Bay Ridge / Dyker Heights,Bay Ridge,BROOKLYN,neighborhood,2250.0,Southwest Brooklyn,"[11209, 11214, 11228]",0.14533333333333334
17834,68,2022-06,MISDEMEANOR,271,Bay Ridge / Dyker Heights,Bay Ridge,BROOKLYN,neighborhood,2250.0,Southwest Brooklyn,"[11209, 11214, 11228]",0.2408888888888889
17835,68,2022-06,VIOLATION,43,Bay Ridge / Dyker Heights,Bay Ridge,BROOKLYN,neighborhood,2250.0,Southwest Brooklyn,"[11209, 11214, 11228]",0.01911111111111111
17836,69,2022-06,FELONY,112,Canarsie,Canarsie,BROOKLYN,neighborhood,2250.0,Canarsie and Flatlands,"[11234, 11236, 11239]",0.14933333333333335
17837,69,2022-06,MISDEMEANOR,164,Canarsie,Canarsie,BROOKLYN,neighborhood,2250.0,Canarsie and Flatlands,"[11234, 11236, 11239]",0.14577777777777778
17838,69,2022-06,VIOLATION,95,Canarsie,Canarsie,BROOKLYN,neighborhood,2250.0,Canarsie and Flatlands,"[11234, 11236, 11239]",0.042222222222222223
17839,70,2022-06,FELONY,181,Flatbush / Ditmas Park,Flatbush,BROOKLYN,neighborhood,2860.0,Flatbush,"[11203, 11210, 11225, 11226]",0.18986013986013986
17840,70,2022-06,MISDEMEANOR,283,Flatbush / Ditmas Park,Flatbush,BROOKLYN,neighborhood,2860.0,Flatbush,"[11203, 11210, 11225, 11226]",0.1979020979020979
17841,70,2022-06,VIOLATION,96,Flatbush / Ditmas Park,Flatbush,BROOKLYN,neighborhood,2860.0,Flatbush,"[11203, 11210, 11225, 11226]",0.033566433566433566
17842,71,2022-06,FELONY,142,Crown Heights North,Crown Heights,BROOKLYN,neighborhood,3099.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.13746369796708616
17843,71,2022-06,MISDEMEANOR,299,Crown Heights North,Crown Heights,BROOKLYN,neighborhood,3099.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.19296547273313971
17844,71,2022-06,VIOLATION,142,Crown Heights North,Crown Heights,BROOKLYN,neighborhood,3099.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.04582123265569538
17845,72,2022-06,FELONY,185,Sunset Park / Windsor Terrace,Windsor Terrace,BROOKLYN,neighborhood,3000.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.185
17846,72,2022-06,MISDEMEANOR,273,Sunset Park / Windsor Terrace,Windsor Terrace,BROOKLYN,neighborhood,3000.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.182
17847,72,2022-06,VIOLATION,68,Sunset Park / Windsor Terrace,Windsor Terrace,BROOKLYN,neighborhood,3000.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.02266666666666667
17848,73,2022-06,FELONY,254,Brownsville,Brownsville,BROOKLYN,neighborhood,2199.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.34652114597544337
17849,73,2022-06,MISDEMEANOR,405,Brownsville,Brownsville,BROOKLYN,neighborhood,2199.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.3683492496589359
17850,73,2022-06,VIOLATION,196,Brownsville,Brownsville,BROOKLYN,neighborhood,2199.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.08913142337426103
17851,75,2022-06,FELONY,463,East New York,East New York,BROOKLYN,neighborhood,2400.0,East New York and New Lots,"[11207, 11208]",0.57875
17852,75,2022-06,MISDEMEANOR,684,East New York,East New York,BROOKLYN,neighborhood,2400.0,East New York and New Lots,"[11207, 11208]",0.57
17853,75,2022-06,VIOLATION,266,East New York,East New York,BROOKLYN,neighborhood,2400.0,East New York and New Lots,"[11207, 11208]",0.11083333333333334
17854,76,2022-06,FELONY,66,Red Hook / Carroll Gardens,Carroll Gardens,BROOKLYN,neighborhood,4000.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.0495
17855,76,2022-06,MISDEMEANOR,110,Red Hook / Carroll Gardens,Carroll Gardens,BROOKLYN,neighborhood,4000.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.055
17856,76,2022-06,VIOLATION,29,Red Hook / Carroll Gardens,Carroll Gardens,BROOKLYN,neighborhood,4000.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.00725
17857,77,2022-06,FELONY,188,Crown Heights South,Crown Heights,BROOKLYN,neighborhood,3099.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.1819941916747338
17858,77,2022-06,MISDEMEANOR,258,Crown Heights South,Crown Heights,BROOKLYN,neighborhood,3099.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.1665053242981607
17859,77,2022-06,VIOLATION,113,Crown Heights South,Crown Heights,BROOKLYN,neighborhood,3099.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.03646337528234914
17860,78,2022-06,FELONY,142,Park Slope,Park Slope,BROOKLYN,neighborhood,3800.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.11210526315789474
17861,78,2022-06,MISDEMEANOR,244,Park Slope,Park Slope,BROOKLYN,neighborhood,3800.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.12842105263157894
17862,78,2022-06,VIOLATION,65,Park Slope,Park Slope,BROOKLYN,neighborhood,3800.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.017105263157894738
17863,79,2022-06,FELONY,225,Bedford-Stuyvesant North,Bedford-Stuyvesant,BROOKLYN,neighborhood,3050.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.22131147540983606
17864,79,2022-06,MISDEMEANOR,356,Bedford-Stuyvesant North,Bedford-Stuyvesant,BROOKLYN,neighborhood,3050.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.23344262295081966
17865,79,2022-06,VIOLATION,121,Bedford-Stuyvesant North,Bedford-Stuyvesant,BROOKLYN,neighborhood,3050.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.039672131147540986
17866,81,2022-06,FELONY,165,Bedford-Stuyvesant Central,Bedford-Stuyvesant,BROOKLYN,neighborhood,3050.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.16229508196721312
17867,81,2022-06,MISDEMEANOR,212,Bedford-Stuyvesant Central,Bedford-Stuyvesant,BROOKLYN,neighborhood,3050.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.13901639344262295
17868,81,2022-06,VIOLATION,69,Bedford-Stuyvesant Central,Bedford-Stuyvesant,BROOKLYN,neighborhood,3050.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.02262295081967213
17869,83,2022-06,FELONY,248,Bushwick,Bushwick,BROOKLYN,neighborhood,3300.0,Bushwick and Williamsburg,"[11206, 11221, 11237]",0.22545454545454546
17870,83,2022-06,MISDEMEANOR,291,Bushwick,Bushwick,BROOKLYN,neighborhood,3300.0,Bushwick and Williamsburg,"[11206, 11221, 11237]",0.17636363636363636
17871,83,2022-06,VIOLATION,117,Bushwick,Bushwick,BROOKLYN,neighborhood,3300.0,Bushwick and Williamsburg,"[11206, 11221, 11237]",0.035454545454545454
17872,84,2022-06,FELONY,179,Brooklyn Heights / Downtown Brooklyn,Downtown Brooklyn,BROOKLYN,neighborhood,4150.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.1293975903614458
17873,84,2022-06,MISDEMEANOR,278,Brooklyn Heights / Downtown Brooklyn,Downtown Brooklyn,BROOKLYN,neighborhood,4150.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.13397590361445783
17874,84,2022-06,VIOLATION,66,Brooklyn Heights / Downtown Brooklyn,Downtown Brooklyn,BROOKLYN,neighborhood,4150.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.015903614457831325
17875,88,2022-06,FELONY,97,Fort Greene / Clinton Hill,Fort Greene,BROOKLYN,neighborhood,3898.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.07465366854797333
17876,88,2022-06,MISDEMEANOR,203,Fort Greene / Clinton Hill,Fort Greene,BROOKLYN,neighborhood,3898.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.10415597742432016
17877,88,2022-06,VIOLATION,84,Fort Greene / Clinton Hill,Fort Greene,BROOKLYN,neighborhood,3898.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.021549512570549
17878,90,2022-06,FELONY,202,Williamsburg South,Williamsburg,BROOKLYN,neighborhood,4375.0,Bushwick and Williamsburg,"[11206, 11221, 11237]",0.1385142857142857
17879,90,2022-06,MISDEMEANOR,300,Williamsburg South,Williamsburg,BROOKLYN,neighborhood,4375.0,Bushwick and Williamsburg,"[11206, 11221, 11237]",0.13714285714285715
17880,90,2022-06,VIOLATION,66,Williamsburg South,Williamsburg,BROOKLYN,neighborhood,4375.0,Bushwick and Williamsburg,"[11206, 11221, 11237]",0.015085714285714286
17881,94,2022-06,FELONY,154,Greenpoint,Greenpoint,BROOKLYN,neighborhood,4200.0,Greenpoint,"[11211, 11222]",0.11
17882,94,2022-06,MISDEMEANOR,179,Greenpoint,Greenpoint,BROOKLYN,neighborhood,4200.0,Greenpoint,"[11211, 11222]",0.08523809523809524
17883,94,2022-06,VIOLATION,66,Greenpoint,Greenpoint,BROOKLYN,neighborhood,4200.0,Greenpoint,"[11211, 11222]",0.015714285714285715
17884,100,2022-06,FELONY,78,Rockaway Beach,Rockaway All,QUEENS,neighborhood,2475.0,Rockaways,"[11691, 11692, 11693, 11694, 11695, 11697]",0.09454545454545454
17885,100,2022-06,MISDEMEANOR,145,Rockaway Beach,Rockaway All,QUEENS,neighborhood,2475.0,Rockaways,"[11691, 11692, 11693, 11694, 11695, 11697]",0.11717171717171718
17886,100,2022-06,VIOLATION,60,Rockaway Beach,Rockaway All,QUEENS,neighborhood,2475.0,Rockaways,"[11691, 11692, 11693, 11694, 11695, 11697]",0.024242424242424242
17887,101,2022-06,FELONY,112,Far Rockaway,Rockaway All,QUEENS,neighborhood,2475.0,Rockaways,"[11691, 11692, 11693, 11694, 11695, 11697]",0.13575757575757577
17888,101,2022-06,MISDEMEANOR,201,Far Rockaway,Rockaway All,QUEENS,neighborhood,2475.0,Rockaways,"[11691, 11692, 11693, 11694, 11695, 11697]",0.16242424242424242
17889,101,2022-06,VIOLATION,99,Far Rockaway,Rockaway All,QUEENS,neighborhood,2475.0,Rockaways,"[11691, 11692, 11693, 11694, 11695, 11697]",0.04
17890,102,2022-06,FELONY,171,Richmond Hill / Woodhaven,Richmond Hill,QUEENS,neighborhood,1950.0,Southwest Queens,"[11414, 11415, 11416, 11417, 11418, 11419, 11420, 11421]",0.2630769230769231
17891,102,2022-06,MISDEMEANOR,330,Richmond Hill / Woodhaven,Richmond Hill,QUEENS,neighborhood,1950.0,Southwest Queens,"[11414, 11415, 11416, 11417, 11418, 11419, 11420, 11421]",0.3384615384615385
17892,102,2022-06,VIOLATION,120,Richmond Hill / Woodhaven,Richmond Hill,QUEENS,neighborhood,1950.0,Southwest Queens,"[11414, 11415, 11416, 11417, 11418, 11419, 11420, 11421]",0.06153846153846154
17893,103,2022-06,FELONY,273,Jamaica Central,Jamaica,QUEENS,neighborhood,2693.0,Jamaica,"[11412, 11423, 11432, 11433, 11434, 11435, 11436]",0.3041217972521352
17894,103,2022-06,MISDEMEANOR,419,Jamaica Central,Jamaica,QUEENS,neighborhood,2693.0,Jamaica,"[11412, 11423, 11432, 11433, 11434, 11435, 11436]",0.3111771258819161
17895,103,2022-06,VIOLATION,99,Jamaica Central,Jamaica,QUEENS,neighborhood,2693.0,Jamaica,"[11412, 11423, 11432, 11433, 11434, 11435, 11436]",0.03676197549201634
17896,104,2022-06,FELONY,228,Ridgewood / Glendale,Ridgewood,QUEENS,neighborhood,3000.0,West Central Queens,"[11374, 11375, 11379, 11385]",0.228
17897,104,2022-06,MISDEMEANOR,298,Ridgewood / Glendale,Ridgewood,QUEENS,neighborhood,3000.0,West Central Queens,"[11374, 11375, 11379, 11385]",0.19866666666666666
17898,104,2022-06,VIOLATION,109,Ridgewood / Glendale,Ridgewood,QUEENS,neighborhood,3000.0,West Central Queens,"[11374, 11375, 11379, 11385]",0.036333333333333336
17899,108,2022-06,FELONY,202,Long Island City,Long Island City,QUEENS,neighborhood,4095.0,Northwest Queens,"[11101, 11102, 11103, 11104, 11105, 11106]",0.147985347985348
17900,108,2022-06,MISDEMEANOR,279,Long Island City,Long Island City,QUEENS,neighborhood,4095.0,Northwest Queens,"[11101, 11102, 11103, 11104, 11105, 11106]",0.13626373626373625
17901,108,2022-06,VIOLATION,103,Long Island City,Long Island City,QUEENS,neighborhood,4095.0,Northwest Queens,"[11101, 11102, 11103, 11104, 11105, 11106]",0.025152625152625153
17902,109,2022-06,FELONY,330,Flushing,Flushing,QUEENS,neighborhood,2073.0,North Queens,"[11354, 11355, 11356, 11357, 11358, 11359, 11360]",0.47756874095513746
17903,109,2022-06,MISDEMEANOR,445,Flushing,Flushing,QUEENS,neighborhood,2073.0,North Queens,"[11354, 11355, 11356, 11357, 11358, 11359, 11360]",0.4293294741919923
17904,109,2022-06,VIOLATION,124,Flushing,Flushing,QUEENS,neighborhood,2073.0,North Queens,"[11354, 11355, 11356, 11357, 11358, 11359, 11360]",0.05981669078630005
17905,110,2022-06,FELONY,278,Elmhurst / Corona,Elmhurst,QUEENS,neighborhood,2197.0,West Queens,"[11368, 11369, 11370, 11372, 11373, 11377, 11378]",0.37960855712335
17906,110,2022-06,MISDEMEANOR,440,Elmhurst / Corona,Elmhurst,QUEENS,neighborhood,2197.0,West Queens,"[11368, 11369, 11370, 11372, 11373, 11377, 11378]",0.4005461993627674
17907,110,2022-06,VIOLATION,97,Elmhurst / Corona,Elmhurst,QUEENS,neighborhood,2197.0,West Queens,"[11368, 11369, 11370, 11372, 11373, 11377, 11378]",0.044151115157032315
17908,111,2022-06,FELONY,140,Bayside,Bayside,QUEENS,neighborhood,2500.0,Northeast Queens,"[11361, 11362, 11363, 11364]",0.168
17909,111,2022-06,MISDEMEANOR,139,Bayside,Bayside,QUEENS,neighborhood,2500.0,Northeast Queens,"[11361, 11362, 11363, 11364]",0.1112
17910,111,2022-06,VIOLATION,47,Bayside,Bayside,QUEENS,neighborhood,2500.0,Northeast Queens,"[11361, 11362, 11363, 11364]",0.0188
17911,112,2022-06,FELONY,76,Forest Hills / Rego Park,Forest Hills,QUEENS,neighborhood,2350.0,West Central Queens,"[11374, 11375, 11379, 11385]",0.09702127659574468
17912,112,2022-06,MISDEMEANOR,223,Forest Hills / Rego Park,Forest Hills,QUEENS,neighborhood,2350.0,West Central Queens,"[11374, 11375, 11379, 11385]",0.18978723404255318
17913,112,2022-06,VIOLATION,50,Forest Hills / Rego Park,Forest Hills,QUEENS,neighborhood,2350.0,West Central Queens,"[11374, 11375, 11379, 11385]",0.02127659574468085
17914,113,2022-06,FELONY,232,Jamaica South,Jamaica,QUEENS,neighborhood,2693.0,Jamaica,"[11412, 11423, 11432, 11433, 11434, 11435, 11436]",0.2584478277014482
17915,113,2022-06,MISDEMEANOR,326,Jamaica South,Jamaica,QUEENS,neighborhood,2693.0,Jamaica,"[11412, 11423, 11432, 11433, 11434, 11435, 11436]",0.2421091719272187
17916,113,2022-06,VIOLATION,110,Jamaica South,Jamaica,QUEENS,neighborhood,2693.0,Jamaica,"[11412, 11423, 11432, 11433, 11434, 11435, 11436]",0.04084663943557371
17917,114,2022-06,FELONY,345,Astoria,Astoria,QUEENS,neighborhood,2600.0,Northwest Queens,"[11101, 11102, 11103, 11104, 11105, 11106]",0.39807692307692305
17918,114,2022-06,MISDEMEANOR,519,Astoria,Astoria,QUEENS,neighborhood,2600.0,Northwest Queens,"[11101, 11102, 11103, 11104, 11105, 11106]",0.3992307692307692
17919,114,2022-06,VIOLATION,178,Astoria,Astoria,QUEENS,neighborhood,2600.0,Northwest Queens,"[11101, 11102, 11103, 11104, 11105, 11106]",0.06846153846153846
